Image,Class,X_min,Y_min,X_max,Y_max
004604.png,car,218,183,313,235
004604.png,car,514,184,552,210
004607.png,car,567,179,619,225
004607.png,car,858,163,886,186
004608.png,car,556,207,596,244
004609.png,car,238,190,424,305
004609.png,car,403,185,481,260
004609.png,car,494,185,538,228
004609.png,car,190,179,274,219
004609.png,car,577,183,607,199
004609.png,car,708,177,753,216
004609.png,car,1098,311,1240,373
004610.png,car,85,195,313,312
004610.png,car,0,202,87,373
004610.png,car,461,187,528,229
004610.png,car,360,193,432,243
004610.png,car,627,182,661,206
004610.png,car,707,164,805,202
004612.png,car,0,177,69,235
004612.png,car,585,174,620,205
004612.png,car,530,177,562,201
004613.png,car,404,181,501,255
004613.png,car,525,179,557,201
004614.png,car,0,208,167,357
004614.png,car,849,173,1085,310
004614.png,car,1041,183,1241,371
004614.png,car,704,173,831,233
004614.png,car,588,172,636,212
004614.png,car,669,173,713,220
004614.png,car,450,182,489,210
004615.png,car,438,178,484,210
004616.png,car,0,160,166,369
004616.png,car,583,186,639,229
004616.png,car,120,156,328,321
004616.png,car,323,172,408,239
004616.png,car,417,171,501,239
004617.png,car,405,181,519,240
004617.png,truck,0,137,371,366
004617.png,car,612,173,661,209
004617.png,car,798,156,827,171
004617.png,car,1172,153,1211,170
004618.png,car,386,176,488,253
004619.png,truck,0,96,259,362
004620.png,car,297,173,484,303
004620.png,car,856,228,1242,371
004620.png,car,465,180,538,241
004620.png,car,554,166,585,193
004620.png,car,632,168,672,205
004622.png,car,702,178,838,271
004622.png,car,415,180,477,239
004623.png,car,699,175,738,195
004624.png,car,835,180,1017,258
004624.png,car,1077,181,1241,257
004624.png,car,652,177,723,234
004625.png,car,581,180,620,214
004625.png,car,542,182,572,202
004625.png,car,348,182,380,200
004626.png,car,272,187,354,228
004626.png,car,199,182,256,223
004626.png,car,0,177,207,288
004629.png,car,128,193,237,238
004630.png,car,402,180,432,197
004631.png,car,979,183,1241,372
004631.png,car,812,164,1034,308
004631.png,car,757,176,841,261
004631.png,car,591,171,638,215
004631.png,car,726,173,781,244
004631.png,car,465,180,504,206
004632.png,car,158,192,403,339
004632.png,car,420,179,501,234
004632.png,car,603,180,650,217
004632.png,car,494,170,540,204
004633.png,car,796,190,1241,373
004633.png,car,314,174,437,236
004633.png,car,0,80,366,296
004633.png,car,748,183,851,228
004633.png,car,0,170,260,352
004633.png,car,390,174,483,226
004633.png,car,494,171,539,202
004633.png,car,450,171,505,217
004634.png,car,0,126,136,283
004635.png,car,1117,146,1241,316
004635.png,car,745,179,812,212
004635.png,car,662,178,704,211
004636.png,car,798,208,1203,375
004636.png,car,0,192,427,374
004636.png,car,713,196,845,295
004636.png,car,673,183,717,223
004636.png,car,371,179,481,268
004639.png,car,728,177,940,320
004639.png,car,672,183,738,236
004639.png,car,646,178,676,208
004641.png,car,506,178,536,201
004642.png,car,247,184,403,234
004644.png,car,270,188,361,235
004644.png,car,384,185,426,210
004645.png,car,601,174,678,234
004645.png,car,415,180,454,206
004645.png,car,338,179,382,210
004648.png,car,131,195,299,277
004648.png,car,297,198,469,294
004648.png,car,435,185,499,228
004648.png,car,241,183,326,231
004648.png,car,573,182,608,211
004649.png,car,349,187,408,219
004650.png,car,671,191,777,241
004650.png,truck,544,158,609,228
004652.png,car,875,197,1241,375
004652.png,car,343,186,472,271
004652.png,car,692,178,741,213
004652.png,car,448,187,508,244
004653.png,car,652,186,833,280
004653.png,car,961,167,1054,235
004653.png,car,340,189,516,260
004653.png,truck,1162,133,1241,311
004653.png,truck,512,162,674,268
004653.png,car,270,192,368,247
004653.png,car,1163,134,1241,311
004656.png,car,162,200,435,364
004657.png,car,600,167,642,195
004658.png,car,436,181,468,199
004658.png,car,506,172,533,189
004661.png,car,573,175,622,221
004661.png,car,195,169,235,203
004662.png,car,317,194,546,328
004663.png,car,674,170,781,206
004663.png,car,497,184,536,210
004663.png,car,1007,154,1073,185
004664.png,car,304,183,400,238
004664.png,car,80,171,280,280
004664.png,car,410,184,467,215
004666.png,car,806,174,1241,372
004666.png,car,728,175,871,278
004666.png,car,254,197,421,295
004666.png,car,686,178,748,232
004666.png,car,401,179,475,249
004667.png,car,737,178,860,260
004669.png,car,392,185,435,208
004670.png,car,169,172,234,202
004670.png,car,568,169,614,211
004670.png,car,347,167,386,186
004671.png,car,576,180,636,235
004673.png,car,0,178,199,329
004673.png,car,502,184,629,247
004673.png,car,885,184,954,243
004673.png,car,762,183,801,210
004673.png,car,692,185,762,220
004680.png,car,374,180,443,223
004680.png,car,505,174,531,195
004681.png,car,342,180,385,201
004682.png,car,1,187,171,252
004682.png,car,271,180,474,309
004682.png,car,192,185,305,256
004682.png,car,560,180,608,218
004682.png,car,0,215,82,319
004682.png,car,454,182,516,230
004682.png,car,510,185,545,211
004684.png,car,0,225,158,375
004684.png,car,153,193,419,338
004684.png,car,1139,122,1241,231
004684.png,car,396,192,484,263
004684.png,car,465,186,522,239
004684.png,car,744,174,834,229
004684.png,car,651,182,692,215
004684.png,car,518,185,559,222
004685.png,car,133,216,428,371
004685.png,car,981,247,1241,372
004685.png,car,792,196,998,337
004685.png,car,464,181,560,251
004685.png,car,553,186,595,218
004685.png,car,706,197,752,246
004686.png,car,0,200,192,375
004686.png,car,242,191,379,275
004686.png,car,637,184,759,271
004686.png,car,119,168,272,250
004686.png,car,516,181,566,222
004686.png,car,342,186,421,245
004686.png,car,400,186,446,228
004688.png,car,0,235,199,373
004688.png,car,332,185,460,228
004689.png,car,910,222,1241,373
004689.png,car,768,203,944,306
004689.png,car,502,175,568,216
004689.png,car,438,177,495,275
004689.png,car,79,149,450,371
004689.png,car,701,184,748,234
004689.png,car,728,193,818,260
004690.png,car,563,173,616,222
004692.png,car,946,145,1081,197
004692.png,car,513,176,553,205
004693.png,car,430,172,468,194
004694.png,truck,1,0,472,367
004694.png,car,555,176,627,232
004697.png,truck,352,165,435,226
004699.png,car,408,176,451,202
004702.png,car,0,174,82,218
004703.png,car,884,179,1006,238
004703.png,car,1066,179,1126,216
004703.png,car,997,180,1070,230
004704.png,car,618,177,756,230
004705.png,car,364,185,411,213
004707.png,car,0,191,173,281
004707.png,car,739,173,876,246
004707.png,car,159,181,295,247
004707.png,car,672,178,739,220
004707.png,car,592,173,637,216
004708.png,car,923,192,1241,371
004708.png,car,795,194,987,301
004708.png,car,323,189,454,269
004708.png,car,738,184,829,255
004708.png,car,435,186,500,236
004708.png,car,530,181,568,203
004708.png,car,711,181,765,234
004708.png,car,495,185,522,223
004711.png,car,186,186,430,347
004711.png,car,779,185,1034,325
004711.png,car,464,190,498,243
004711.png,car,701,162,838,258
004711.png,car,395,181,475,271
004712.png,truck,363,134,508,243
004714.png,car,827,182,934,226
004714.png,car,397,181,428,201
004714.png,car,428,180,457,200
004715.png,car,227,190,410,295
004715.png,car,0,197,149,307
004715.png,car,365,174,442,239
004715.png,car,571,176,614,212
004716.png,car,761,175,1029,321
004716.png,car,0,187,283,371
004716.png,car,958,213,1240,370
004716.png,truck,661,108,818,236
004716.png,car,479,178,522,207
004717.png,car,651,180,834,313
004718.png,truck,0,171,157,265
004718.png,car,461,168,492,189
004720.png,car,0,223,287,365
004720.png,car,447,172,481,199
004725.png,car,0,204,115,252
004725.png,car,392,173,429,202
004726.png,car,442,180,478,199
004727.png,car,269,180,474,337
004727.png,car,450,186,529,255
004728.png,car,65,204,141,258
004728.png,car,24,204,140,258
004730.png,car,0,186,205,373
004730.png,car,192,187,358,282
004730.png,car,485,180,538,217
004734.png,car,950,193,1241,371
004734.png,car,748,172,880,251
004735.png,car,0,220,224,375
004735.png,car,211,205,346,297
004735.png,car,340,194,427,251
004735.png,car,943,143,1178,222
004735.png,car,804,158,912,207
004735.png,car,920,143,1037,215
004735.png,car,419,187,487,231
004735.png,car,865,155,943,210
004735.png,car,671,174,761,225
004736.png,truck,993,119,1241,369
004736.png,car,728,174,777,217
004736.png,car,618,181,666,220
004736.png,car,877,188,971,245
004736.png,car,849,190,889,232
004737.png,car,544,170,716,321
004738.png,car,234,187,306,218
004738.png,car,382,179,417,203
004739.png,car,726,154,983,347
004739.png,car,201,195,463,364
004739.png,car,472,184,539,236
004739.png,car,665,183,729,242
004739.png,car,536,182,567,203
004745.png,car,589,171,638,211
004746.png,car,541,166,583,187
004749.png,car,289,180,416,229
004752.png,car,0,197,240,361
004752.png,car,896,204,1241,372
004752.png,car,765,186,997,316
004752.png,car,221,186,367,281
004752.png,car,680,172,730,196
004754.png,car,101,172,183,209
004754.png,car,137,172,184,208
004754.png,car,201,185,232,201
004754.png,car,99,169,143,209
004755.png,car,0,209,311,374
004755.png,car,301,195,449,287
004755.png,car,469,187,517,224
004757.png,car,0,174,136,373
004758.png,car,728,179,873,250
004758.png,car,1,180,268,327
004758.png,car,856,176,1056,310
004758.png,car,281,181,382,229
004758.png,car,592,178,664,237
004758.png,car,433,181,493,225
004760.png,car,326,179,463,284
004760.png,car,452,181,484,218
004761.png,car,566,185,598,210
004764.png,car,0,210,267,374
004764.png,car,668,180,769,253
004764.png,car,414,190,478,241
004764.png,car,460,179,503,219
004764.png,car,872,175,1241,370
004766.png,car,409,192,467,233
004766.png,car,10,206,91,241
004766.png,car,68,204,167,237
004766.png,car,488,183,523,210
004766.png,car,89,204,163,235
004767.png,car,268,178,324,201
004769.png,car,306,191,442,269
004769.png,car,6,190,232,267
004769.png,car,0,214,222,372
004769.png,car,269,180,357,233
004769.png,car,571,175,614,211
004770.png,car,315,199,437,261
004770.png,car,451,170,704,310
004770.png,car,783,180,882,233
004770.png,car,182,195,256,229
004770.png,car,138,186,168,208
004770.png,car,0,192,17,220
004771.png,car,330,179,452,225
004772.png,car,785,186,1199,374
004772.png,car,700,181,795,249
004772.png,car,665,176,737,230
004776.png,car,804,181,928,230
004776.png,car,356,183,392,201
004778.png,car,945,152,1023,179
004778.png,car,645,170,680,192
004778.png,car,506,179,542,207
004778.png,car,582,172,613,192
004778.png,car,701,164,816,208
004779.png,car,523,174,736,370
004779.png,car,51,187,222,255
004779.png,car,177,183,298,236
004779.png,car,951,168,1187,240
004781.png,car,523,175,736,370
004781.png,car,301,179,473,241
004781.png,car,1002,166,1196,233
004781.png,car,0,203,124,257
004782.png,car,842,177,917,228
004782.png,car,827,164,871,198
004784.png,car,577,180,646,239
004784.png,car,0,187,229,296
004788.png,car,450,174,531,231
004789.png,car,458,174,510,210
004789.png,car,530,175,572,209
004790.png,car,808,195,1241,373
004790.png,car,0,207,367,375
004790.png,car,681,182,775,254
004792.png,car,78,195,268,275
004792.png,car,394,181,444,211
004793.png,car,866,194,1203,373
004793.png,car,343,188,490,279
004793.png,car,777,189,912,285
004793.png,car,730,181,804,245
004793.png,car,463,185,519,248
004793.png,car,552,181,605,214
004793.png,car,800,169,837,191
004798.png,car,761,203,1058,372
004798.png,car,498,179,583,236
004798.png,car,725,197,818,276
004798.png,car,694,190,760,245
004798.png,car,663,183,712,232
004799.png,car,194,185,326,257
004799.png,car,573,181,614,215
004800.png,car,1062,183,1241,372
004800.png,car,866,186,1012,288
004800.png,car,956,186,1122,327
004800.png,car,0,197,248,340
004800.png,car,222,161,422,257
004800.png,car,397,177,502,234
004800.png,car,738,175,834,235
004800.png,car,96,182,302,271
004800.png,car,770,184,903,254
004800.png,car,399,178,500,208
004800.png,car,0,220,39,354
004801.png,car,986,221,1241,371
004801.png,car,744,171,912,279
004801.png,truck,718,124,816,210
004801.png,car,657,175,703,210
004803.png,car,0,185,355,373
004803.png,car,339,214,476,321
004803.png,car,493,196,546,240
004804.png,car,133,190,427,359
004804.png,car,461,170,491,195
004806.png,car,160,184,260,218
004807.png,car,14,183,201,256
004807.png,car,900,170,1202,275
004808.png,car,795,155,1200,373
004808.png,car,718,177,822,257
004808.png,car,581,177,634,220
004812.png,car,232,200,394,283
004812.png,car,122,201,264,281
004812.png,car,0,216,77,273
004813.png,car,0,251,281,372
004813.png,car,256,182,448,311
004813.png,car,602,166,664,215
004813.png,truck,467,138,559,216
004815.png,car,566,177,758,266
004816.png,car,169,178,344,236
004816.png,car,464,175,557,217
004817.png,car,1053,130,1241,372
004817.png,car,0,246,208,375
004817.png,car,287,215,446,309
004817.png,car,409,188,497,254
004817.png,truck,513,159,571,211
004817.png,car,592,174,641,214
004819.png,car,1064,143,1241,312
004819.png,car,742,176,803,211
004819.png,car,650,178,701,211
004821.png,car,0,189,278,374
004821.png,car,244,183,410,302
004821.png,car,400,191,473,260
004821.png,car,444,183,509,238
004821.png,car,716,173,781,224
004821.png,car,614,172,637,187
004821.png,car,563,175,608,199
004822.png,car,808,206,1184,375
004822.png,car,0,161,258,354
004822.png,car,0,196,62,372
004822.png,car,383,175,474,226
004822.png,car,84,158,296,279
004822.png,car,274,172,405,254
004822.png,car,731,185,874,290
004822.png,car,665,183,729,227
004822.png,car,641,172,686,208
004822.png,car,424,169,515,211
004823.png,car,831,191,1241,372
004823.png,car,480,184,576,247
004823.png,truck,779,145,955,308
004826.png,car,292,170,443,257
004826.png,car,391,160,474,231
004826.png,car,465,167,502,212
004830.png,car,13,158,312,255
004830.png,car,0,214,107,330
004835.png,car,35,187,155,237
004835.png,car,436,177,462,194
004835.png,car,258,168,325,204
004837.png,car,929,163,1241,371
004837.png,car,0,198,400,369
004837.png,car,745,174,995,291
004837.png,car,657,166,795,238
004837.png,truck,367,137,523,275
004837.png,car,626,172,668,207
004838.png,car,0,211,214,354
004838.png,car,905,172,1219,361
004838.png,car,727,176,911,260
004838.png,car,334,178,412,218
004838.png,car,590,171,645,220
004839.png,car,0,197,239,328
004839.png,car,497,179,556,227
004840.png,car,47,173,144,213
004840.png,car,0,191,48,217
004841.png,car,116,178,279,266
004841.png,car,341,181,408,230
004841.png,car,0,211,72,305
004841.png,car,419,182,477,212
004841.png,car,272,191,356,240
004841.png,car,458,180,493,207
004842.png,car,758,169,916,229
004842.png,car,0,235,291,373
004842.png,car,1057,275,1241,373
004842.png,car,954,201,1198,360
004842.png,car,1077,170,1174,214
004842.png,car,451,199,506,255
004842.png,car,341,184,467,285
004842.png,car,942,184,1069,287
004843.png,car,0,181,133,309
004843.png,car,177,183,304,260
004843.png,car,575,176,619,216
004843.png,truck,485,119,554,210
004845.png,car,212,183,327,258
004845.png,car,354,185,428,224
004845.png,car,30,200,224,289
004845.png,car,0,186,33,312
004845.png,car,415,182,459,215
004846.png,car,839,174,882,201
004846.png,car,765,178,839,231
004846.png,car,1017,161,1179,260
004849.png,car,752,182,1039,271
004849.png,car,0,182,158,258
004850.png,car,0,180,414,371
004851.png,car,0,189,239,358
004851.png,car,690,178,810,261
004851.png,car,10,172,330,272
004851.png,car,217,166,334,246
004851.png,car,784,174,911,227
004852.png,car,344,174,387,206
004852.png,car,395,183,430,202
004852.png,car,242,190,316,218
004853.png,car,531,178,563,202
004856.png,car,571,188,704,265
004856.png,car,805,178,862,217
004856.png,car,689,185,750,239
004856.png,car,741,183,782,220
004857.png,car,0,186,293,372
004857.png,car,871,202,1241,375
004857.png,car,304,178,437,255
004857.png,car,585,178,645,225
004857.png,car,416,180,485,242
004857.png,car,772,165,946,283
004859.png,car,891,187,1241,372
004859.png,car,44,196,339,329
004859.png,car,753,178,937,294
004859.png,car,680,173,772,232
004859.png,car,408,176,479,224
004862.png,car,0,209,58,251
004862.png,car,135,183,299,246
004863.png,car,52,200,213,262
004863.png,car,324,189,380,222
004864.png,car,580,172,608,198
004865.png,car,448,183,526,253
004866.png,car,593,185,673,249
004866.png,car,240,186,302,231
004866.png,car,354,176,409,209
004866.png,car,485,181,530,217
004870.png,car,148,175,356,254
004870.png,car,407,179,490,213
004871.png,car,877,221,1241,371
004871.png,car,0,212,140,373
004871.png,car,0,153,208,310
004871.png,car,745,186,951,319
004871.png,car,195,169,376,262
004871.png,car,351,175,457,229
004871.png,car,648,171,692,209
004871.png,car,674,181,741,230
004871.png,car,194,200,309,302
004871.png,car,408,164,507,213
004872.png,car,595,175,661,239
004876.png,car,813,192,1072,338
004876.png,car,1084,192,1241,304
004876.png,car,705,172,808,245
004876.png,car,646,175,679,200
004877.png,car,832,143,1241,334
004877.png,car,0,202,258,316
004877.png,car,243,193,375,253
004878.png,car,309,200,484,309
004879.png,car,24,191,402,304
004880.png,car,6,173,113,216
