Image,Class,X_min,Y_min,X_max,Y_max
003892.png,car,137,204,413,357
003892.png,car,640,186,698,227
003892.png,car,460,180,533,229
003893.png,car,413,201,519,281
003894.png,car,805,208,1241,375
003894.png,car,0,213,341,371
003894.png,car,316,202,425,283
003894.png,car,716,197,874,306
003894.png,car,422,176,489,229
003894.png,car,655,179,744,261
003894.png,car,485,180,518,204
003896.png,car,523,175,736,370
003896.png,car,952,177,1086,219
003897.png,car,422,188,455,210
003898.png,car,279,188,471,321
003898.png,car,173,183,350,247
003898.png,car,686,175,807,272
003899.png,car,545,171,717,321
003900.png,car,168,197,256,244
003900.png,car,96,207,167,252
003900.png,car,0,233,18,271
003900.png,car,42,212,112,255
003901.png,car,726,194,890,295
003901.png,car,369,180,481,244
003901.png,car,0,273,98,371
003901.png,car,550,173,588,207
003901.png,car,690,185,755,235
003901.png,car,256,175,397,273
003901.png,car,498,176,554,208
003901.png,car,428,176,502,212
003902.png,car,356,193,440,249
003902.png,car,425,189,475,232
003902.png,car,1063,133,1181,180
003903.png,car,707,161,831,208
003903.png,car,1168,139,1241,184
003903.png,car,957,149,1056,177
003903.png,car,509,178,545,208
003903.png,car,655,170,686,191
003903.png,car,1107,145,1192,178
003904.png,car,0,231,353,371
003904.png,car,755,193,1001,361
003904.png,car,690,193,794,275
003904.png,car,497,190,557,235
003904.png,car,276,198,482,353
003904.png,truck,275,196,481,353
003906.png,car,412,177,476,229
003907.png,car,0,222,228,373
003907.png,car,385,166,428,202
003909.png,car,530,177,594,225
003909.png,truck,825,206,978,312
003909.png,car,703,176,752,210
003909.png,car,905,198,1241,373
003909.png,car,594,177,632,204
003910.png,car,587,178,636,219
003910.png,car,270,188,353,231
003911.png,car,0,187,226,299
003911.png,car,282,190,381,239
003911.png,car,379,178,437,214
003911.png,car,492,181,540,202
003912.png,car,699,172,753,213
003913.png,car,541,188,570,214
003914.png,car,0,204,81,247
003914.png,car,384,171,422,202
003915.png,car,746,201,964,328
003915.png,car,489,174,551,215
003915.png,car,328,180,462,252
003915.png,car,547,172,588,210
003915.png,car,418,176,494,223
003915.png,car,699,185,780,242
003916.png,car,597,171,632,201
003917.png,car,0,195,156,358
003917.png,car,589,178,661,239
003917.png,car,114,198,205,264
003917.png,car,1151,170,1241,370
003917.png,car,378,182,470,233
003917.png,car,199,178,307,245
003917.png,car,694,180,746,231
003917.png,car,335,181,396,221
003917.png,car,507,180,548,207
003917.png,car,694,180,773,232
003919.png,car,568,178,624,227
003919.png,car,427,187,489,226
003920.png,car,561,171,613,207
003920.png,car,390,176,513,220
003923.png,car,829,183,1104,346
003923.png,car,381,187,482,250
003923.png,car,761,187,875,271
003923.png,car,729,181,793,239
003923.png,car,541,179,575,200
003923.png,car,469,185,510,227
003924.png,car,201,162,478,330
003925.png,car,646,175,812,302
003925.png,car,578,182,646,230
003926.png,car,887,177,1126,272
003926.png,car,0,184,84,251
003928.png,car,485,189,553,233
003929.png,car,0,231,246,371
003929.png,car,192,159,480,335
003929.png,car,472,187,523,257
003929.png,car,678,180,802,231
003929.png,car,633,178,686,212
003929.png,car,159,206,255,284
003929.png,car,507,185,553,230
003930.png,car,299,179,454,257
003930.png,car,92,187,320,323
003930.png,car,704,186,794,246
003930.png,car,569,180,628,227
003930.png,car,0,177,156,238
003930.png,car,442,167,502,210
003931.png,car,844,201,1158,359
003931.png,car,443,188,512,235
003931.png,car,762,184,895,269
003931.png,car,724,186,796,242
003931.png,car,559,181,592,198
003932.png,car,0,204,249,372
003932.png,car,699,178,821,266
003932.png,car,450,182,538,240
003932.png,car,667,181,721,235
003933.png,car,41,186,200,234
003933.png,car,399,172,465,206
003933.png,car,446,176,534,215
003933.png,car,215,188,368,243
003933.png,car,536,169,576,193
003933.png,car,575,173,629,202
003934.png,car,0,181,155,271
003934.png,car,544,171,716,321
003934.png,car,292,180,368,222
003935.png,car,569,180,621,229
003935.png,car,1126,148,1241,201
003935.png,car,414,187,479,231
003935.png,car,1049,168,1128,195
003936.png,car,564,177,617,224
003937.png,car,160,181,401,283
003937.png,car,599,182,645,212
003937.png,car,748,180,805,231
003937.png,car,515,185,574,224
003938.png,car,295,179,478,288
003938.png,car,438,161,531,253
003938.png,car,887,111,1133,213
003938.png,car,523,170,585,220
003938.png,car,722,170,789,220
003939.png,car,15,170,131,213
003939.png,car,577,171,636,223
003939.png,car,145,168,222,203
003940.png,car,524,181,570,211
003941.png,car,406,186,476,233
003941.png,car,0,206,75,315
003941.png,car,59,196,230,286
003941.png,car,329,186,387,227
003941.png,car,220,194,322,250
003941.png,car,1145,145,1241,181
003943.png,car,597,174,631,203
003944.png,car,861,199,1241,375
003944.png,car,719,171,844,258
003944.png,car,650,174,687,203
003945.png,car,451,179,479,198
003945.png,car,41,195,164,248
003946.png,car,429,183,506,243
003946.png,car,0,166,80,370
003946.png,car,479,170,533,223
003946.png,car,536,172,576,197
003948.png,car,0,185,193,267
003948.png,car,544,171,716,321
003949.png,car,86,193,311,315
003949.png,car,567,170,622,222
003949.png,car,483,179,523,206
003949.png,car,1169,155,1241,199
003951.png,car,917,187,1223,366
003951.png,car,710,175,789,249
003951.png,car,428,177,474,202
003951.png,car,0,174,98,260
003956.png,car,819,177,1241,371
003956.png,car,672,173,740,232
003958.png,car,684,204,892,318
003958.png,car,0,250,108,375
003958.png,car,1000,163,1241,370
003958.png,car,46,216,252,345
003958.png,car,560,199,626,233
003958.png,car,386,193,424,221
003959.png,car,0,147,310,369
003959.png,car,577,180,633,226
003959.png,car,297,184,464,263
003959.png,car,662,181,697,209
003959.png,car,713,184,748,245
003959.png,car,405,180,474,231
003960.png,car,457,178,524,230
003960.png,car,381,173,411,194
003960.png,car,587,177,631,215
003961.png,car,33,167,381,372
003961.png,car,364,173,472,282
003961.png,car,651,178,692,201
003961.png,car,624,166,654,187
003961.png,car,0,301,115,373
003962.png,car,404,186,551,285
003963.png,car,588,176,653,238
003964.png,car,566,179,626,226
003964.png,car,508,178,553,210
003964.png,car,354,171,395,199
003964.png,car,405,174,431,191
003965.png,car,0,215,118,370
003965.png,car,601,166,687,227
003965.png,truck,316,100,502,258
003966.png,car,431,179,487,224
003968.png,car,581,175,639,229
003970.png,truck,783,121,1241,373
003973.png,car,568,176,759,355
003973.png,car,50,193,228,267
003973.png,car,1174,205,1241,371
003973.png,car,341,180,425,218
003975.png,car,749,181,996,332
003975.png,car,336,180,443,256
003975.png,car,505,170,546,200
003975.png,car,0,208,89,368
003975.png,car,46,178,192,242
003975.png,car,401,178,488,229
003975.png,car,706,177,776,214
003975.png,truck,128,175,347,338
003976.png,car,577,174,634,228
003976.png,car,873,167,912,189
003977.png,car,184,193,259,218
003978.png,car,0,224,86,365
003978.png,car,270,201,404,256
003979.png,car,724,181,924,301
003979.png,car,13,209,240,302
003979.png,car,244,192,341,250
003979.png,car,342,182,415,227
003979.png,car,646,178,685,206
003979.png,car,582,171,618,200
003979.png,car,686,179,761,250
003980.png,car,833,205,1169,369
003980.png,car,442,183,517,238
003980.png,car,757,189,898,276
003980.png,car,1118,184,1241,238
003982.png,car,721,189,919,313
003982.png,car,577,182,631,221
003983.png,car,959,226,1223,366
003983.png,car,177,171,296,232
003983.png,car,794,182,1045,318
003983.png,car,480,173,518,193
003984.png,car,755,203,1044,365
003984.png,car,0,246,127,370
003984.png,car,11,167,367,293
003984.png,car,339,182,446,232
003984.png,car,665,181,758,249
003984.png,car,429,182,481,223
003986.png,car,739,182,946,313
003986.png,car,353,198,454,271
003986.png,car,674,180,745,238
003986.png,car,439,181,509,235
003990.png,car,584,180,676,256
003990.png,car,477,169,561,235
003990.png,car,1085,147,1160,202
003991.png,car,1065,179,1241,369
003991.png,car,731,173,895,249
003991.png,car,589,171,636,219
003991.png,car,681,175,740,221
003992.png,car,597,171,631,201
003993.png,car,140,179,409,319
003993.png,car,966,203,1241,372
003993.png,car,804,193,1020,303
003993.png,car,587,170,651,221
003993.png,car,373,172,473,231
003993.png,car,745,159,868,251
003993.png,car,11,175,225,269
003993.png,car,461,172,505,223
003994.png,car,567,169,616,214
003994.png,car,410,169,442,183
003994.png,car,294,167,347,192
003996.png,car,0,187,203,312
003996.png,car,577,176,620,211
003996.png,car,460,166,542,225
003998.png,car,147,191,479,373
003998.png,car,772,183,983,345
003999.png,car,522,175,735,370
003999.png,car,1030,177,1172,218
003999.png,truck,343,113,588,233
004001.png,car,355,182,393,204
004003.png,car,485,180,517,200
004004.png,car,791,189,1216,373
004004.png,car,707,179,847,284
004004.png,car,439,180,529,249
004004.png,car,682,178,739,234
004005.png,car,513,177,551,204
004006.png,car,850,215,1241,372
004006.png,car,65,192,268,309
004006.png,car,246,214,482,355
004006.png,car,733,207,939,344
004006.png,car,566,187,628,235
004006.png,car,401,194,507,278
004006.png,car,632,188,673,222
004006.png,car,528,185,564,213
004007.png,car,690,212,970,371
004007.png,car,15,225,282,373
004007.png,car,873,241,1241,372
004007.png,car,343,192,410,245
004007.png,car,257,218,352,291
004007.png,car,620,205,738,298
004007.png,car,571,194,645,266
004007.png,car,0,288,64,373
004008.png,car,344,195,493,286
004008.png,car,596,179,622,200
004009.png,car,225,181,291,218
004009.png,car,553,180,609,226
004009.png,car,500,180,540,210
004009.png,car,0,182,53,262
004010.png,car,0,193,284,374
004010.png,car,339,191,451,261
004010.png,car,288,182,367,232
004010.png,car,571,175,613,210
004011.png,car,760,190,926,266
004011.png,car,69,192,172,235
004013.png,car,0,207,268,375
004013.png,car,589,171,629,208
004014.png,car,0,186,88,308
004014.png,car,73,176,325,260
004014.png,car,351,175,432,215
004015.png,car,0,210,163,324
004016.png,car,581,175,629,216
004016.png,car,649,170,691,203
004017.png,car,552,178,631,242
004017.png,car,663,180,702,226
004017.png,car,691,175,782,245
004018.png,car,594,182,637,217
004018.png,car,1025,182,1059,200
004018.png,car,1092,182,1141,205
004018.png,car,1137,181,1172,205
004019.png,car,76,195,299,277
004019.png,car,256,190,377,247
004019.png,car,936,163,991,187
004020.png,car,600,176,656,229
004022.png,car,736,181,845,262
004022.png,car,600,174,660,230
004022.png,car,1140,164,1241,211
004023.png,car,962,196,1110,285
004023.png,car,673,174,713,200
004023.png,truck,171,159,396,261
004023.png,car,905,182,961,225
004023.png,car,172,159,396,261
004025.png,car,392,184,528,274
004025.png,car,598,169,644,207
004025.png,car,502,179,555,224
004025.png,car,561,169,595,202
004028.png,car,394,163,538,267
004029.png,car,193,191,350,273
004029.png,car,1046,159,1241,370
004029.png,car,879,177,1084,316
004029.png,car,785,174,928,265
004029.png,car,586,170,635,215
004029.png,car,421,173,463,198
004029.png,car,474,182,507,199
004031.png,car,785,181,1014,335
004031.png,car,576,175,637,226
004031.png,car,675,173,728,218
004032.png,car,1001,224,1241,371
004032.png,car,8,200,333,368
004032.png,car,790,193,1064,333
004032.png,car,305,195,427,276
004032.png,car,742,188,852,270
004032.png,car,714,183,779,238
004032.png,car,472,185,520,218
004033.png,car,831,207,1242,370
004033.png,car,542,171,696,243
004033.png,car,717,181,913,321
004034.png,car,0,220,288,373
004034.png,car,491,183,549,225
004034.png,car,260,173,446,316
004035.png,car,25,183,310,358
004035.png,car,326,181,469,252
004035.png,car,583,186,639,227
004035.png,car,0,258,33,374
004035.png,car,1090,243,1241,372
004035.png,car,637,170,667,198
004036.png,car,709,177,751,207
004036.png,car,756,176,792,197
004037.png,truck,210,71,498,298
004037.png,car,530,182,565,202
004037.png,car,582,178,620,212
004038.png,car,945,125,1241,370
004038.png,car,0,223,282,374
004038.png,car,322,205,458,287
004038.png,car,426,180,501,244
004038.png,truck,519,153,569,202
004038.png,car,592,169,640,204
004042.png,car,369,172,415,203
004043.png,car,434,185,492,239
004044.png,car,341,177,460,220
004045.png,car,0,200,214,371
004045.png,car,214,171,377,258
004045.png,car,752,197,965,330
004045.png,car,2,165,296,313
004045.png,car,318,162,463,242
004045.png,truck,621,153,682,203
004045.png,car,712,174,819,220
004047.png,car,165,187,365,247
004048.png,car,383,181,423,203
004048.png,car,110,191,227,244
004051.png,car,732,200,921,338
004051.png,car,249,217,441,331
004051.png,car,865,210,1241,372
004051.png,car,681,201,765,273
004051.png,car,419,210,495,280
004052.png,car,939,208,1241,373
004052.png,car,103,185,216,229
004052.png,car,360,181,425,224
004052.png,car,881,159,1077,318
004052.png,car,0,189,75,228
004052.png,car,723,175,787,211
004052.png,car,268,168,349,225
004054.png,car,821,207,1237,372
004054.png,car,558,181,617,227
004054.png,car,282,178,327,207
004054.png,car,304,169,462,240
004056.png,car,367,168,404,187
004056.png,car,234,174,285,200
004056.png,car,233,177,273,200
004057.png,car,94,181,259,246
004057.png,car,694,174,735,205
004058.png,car,132,195,361,329
004059.png,car,493,178,550,218
004060.png,car,793,194,1189,332
004060.png,car,1213,230,1241,337
004061.png,car,180,188,318,262
004061.png,car,576,177,619,212
004061.png,truck,323,106,498,270
004061.png,car,0,96,198,316
004061.png,car,487,168,547,219
004062.png,car,523,175,736,370
004062.png,car,190,184,359,249
004062.png,car,0,213,40,256
004062.png,car,822,167,995,232
004062.png,car,980,177,1084,218
004063.png,car,55,202,331,340
004063.png,car,0,280,119,375
004063.png,car,628,178,707,235
004063.png,truck,750,2,1034,343
004063.png,car,408,187,463,232
004065.png,car,305,181,474,301
004065.png,car,470,170,497,190
004066.png,car,0,192,137,279
004066.png,car,636,172,688,214
004067.png,car,0,190,187,309
004067.png,car,255,190,366,243
004067.png,car,485,181,534,205
004067.png,car,364,180,431,224
004068.png,car,770,192,923,259
004068.png,car,297,183,358,214
004069.png,car,371,187,493,271
004069.png,car,541,179,572,201
004069.png,car,308,174,351,200
004069.png,car,589,178,633,214
004070.png,car,240,174,292,201
004071.png,car,1047,171,1241,372
004071.png,car,833,178,1074,315
004071.png,car,756,168,907,271
004071.png,car,490,180,522,203
004071.png,car,757,174,856,273
004071.png,car,592,175,639,215
004071.png,car,721,176,775,239
004071.png,car,648,175,685,203
004074.png,car,498,175,547,207
004074.png,car,1021,139,1190,200
004075.png,car,291,190,472,311
004076.png,truck,560,113,646,216
004076.png,car,16,192,125,229
004077.png,car,545,171,718,321
004077.png,car,408,180,447,203
004078.png,car,836,198,1192,368
004078.png,car,769,181,905,279
004078.png,car,696,176,753,226
004079.png,car,449,179,699,264
004080.png,car,767,170,821,216
004081.png,car,257,183,320,217
004082.png,car,277,192,423,278
004082.png,car,0,187,168,252
004082.png,car,569,179,655,252
004082.png,car,195,186,304,249
004082.png,car,418,179,484,237
004083.png,car,376,186,413,210
004084.png,car,411,188,501,248
004084.png,car,566,178,619,226
004084.png,car,0,207,252,328
004086.png,car,902,190,1241,374
004086.png,car,209,176,441,288
004086.png,car,0,174,111,284
004086.png,car,591,168,652,219
004086.png,car,785,182,955,278
004086.png,car,122,170,270,251
004086.png,car,400,166,490,220
004086.png,car,736,156,856,240
004087.png,car,392,166,436,203
004087.png,truck,542,129,647,199
004088.png,car,598,174,657,230
004088.png,car,712,178,791,241
004088.png,car,1067,164,1150,203
004089.png,car,222,184,361,260
004090.png,car,0,192,179,291
004090.png,car,450,165,567,225
004091.png,car,0,205,393,374
004091.png,car,363,176,476,266
004091.png,car,506,175,555,209
004092.png,car,756,177,1045,365
004092.png,car,155,190,372,311
004092.png,car,434,183,493,226
004094.png,car,0,172,241,372
004095.png,car,881,181,1126,271
004095.png,car,0,169,303,350
004095.png,car,0,232,106,372
004095.png,car,287,200,379,274
004095.png,car,348,193,453,245
004095.png,car,659,186,720,229
004095.png,car,468,181,530,214
004096.png,car,134,154,352,235
004096.png,car,90,192,218,285
004096.png,car,0,148,101,307
004096.png,car,1189,249,1241,374
004097.png,car,563,173,619,225
004098.png,car,853,186,1241,372
004098.png,car,0,230,134,374
004098.png,car,711,176,842,260
004098.png,car,354,182,447,245
004099.png,car,0,201,189,301
004099.png,car,176,185,310,266
004099.png,car,340,186,422,227
004099.png,car,405,184,453,220
004100.png,car,124,181,289,269
004100.png,car,576,182,610,209
004100.png,truck,0,52,122,372
004100.png,car,351,192,462,264
004101.png,car,505,185,554,218
004101.png,car,569,186,622,230
004101.png,car,369,183,410,209
004101.png,car,10,190,181,266
004102.png,car,945,180,1189,292
004104.png,car,760,181,825,209
004104.png,car,545,183,595,225
004104.png,car,491,182,528,210
004104.png,car,883,185,938,212
